date,store_id,product_id,warehouse_id,supplier_id,units_sold,inventory_level,units_ordered,units_received,delivery_delay_days,stockout_flag,revenue,unit_price_txn,discount_pct,holiday_promo_flag,weather,season,festival_season_flag,back_to_school_flag,promo_type,customer_segment,returned_units,refund_amount,return_reason,product_name,category,unit_cost,unit_price,reorder_point,store_name,city,supplier_name,fill_rate,profit,profit_margin_pct,year,month,year_month,quarter,day_of_week,is_weekend
2021-12-14,S024,TOY-P0023,W04,SUP14,15.0,68.0,109,0,12.0,0,10977.15,731.81,15.0,1,Cloudy,Winter,1,0,Festival Sale,Retail,0,0.0,,Slime Kit Classic,Toys,613.1,860.95,77,Ranchi Mall Outlet,Ranchi,Everest Supply Co,0.0,1780.6499999999996,16.22,2021,12,2021-12,4,Tuesday,False
2021-12-15,S001,ELE-P0011,W01,SUP07,26.0,91.0,0,0,0.0,0,11971.7,460.45,0.0,0,Sunny,Winter,1,0,,Corporate,0,0.0,,Wireless Keyboard,Electronics,293.71,460.45,47,Pune Central Store,Pune,Horizon Goods Pvt Ltd,,4335.240000000002,36.21,2021,12,2021-12,4,Wednesday,False
2021-12-15,S001,ELE-P0030,W01,SUP19,9.0,34.0,74,0,28.0,0,259638.93,28848.77,15.0,1,Sunny,Winter,1,0,Festival Sale,Retail,0,0.0,,Water Purifier Classic,Electronics,23426.67,33939.73,47,Pune Central Store,Pune,Cascade Vendors,0.0,48798.90000000002,18.79,2021,12,2021-12,4,Wednesday,False
2021-12-15,S001,SPO-P0009,W01,SUP11,21.0,149.0,0,0,0.0,0,51694.23,2461.63,0.0,0,Cold,Winter,1,0,,Corporate,0,0.0,,Gym Gloves,Sports,1750.25,2461.63,84,Pune Central Store,Pune,Orbit Sourcing Ltd,,14938.980000000003,28.9,2021,12,2021-12,4,Wednesday,False
2021-12-15,S001,TOY-P0038,W01,SUP09,20.0,155.0,0,111,0.0,0,9061.8,453.09,32.0,1,Cloudy,Winter,1,0,Festival Sale,Wholesale,0,0.0,,Puzzle Set Mini,Toys,417.68,666.31,74,Pune Central Store,Pune,Golden Gate Imports,1.0,708.1999999999989,7.82,2021,12,2021-12,4,Wednesday,False
2021-12-15,S002,ELE-P0015,W01,SUP04,23.0,162.0,0,0,0.0,0,15820.09,687.83,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,LED Strip Lights,Electronics,389.21,687.83,53,Mumbai Andheri Store,Mumbai,Apex Trading Corp,,6868.26,43.41,2021,12,2021-12,4,Wednesday,False
2021-12-15,S003,TOY-P0032,W02,SUP05,4.0,228.0,0,0,0.0,0,3849.0,962.25,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,Art Kit Mini,Toys,661.85,962.25,91,Bengaluru Koramangala Store,Bengaluru,Bluewave Supplies,,1201.6,31.22,2021,12,2021-12,4,Wednesday,False
2021-12-15,S004,KIT-P0010,W02,SUP11,5.0,87.0,0,0,0.0,0,8228.15,1645.63,21.0,1,Cold,Winter,1,0,Festival Sale,Online,0,0.0,,Tiffin Box,Kitchen,1103.21,2083.08,57,Chennai T Nagar Store,Chennai,Orbit Sourcing Ltd,,2712.0999999999995,32.96,2021,12,2021-12,4,Wednesday,False
2021-12-15,S006,ELE-P0019,W02,SUP07,12.0,101.0,0,0,0.0,0,5009.88,417.49,32.0,1,Cold,Winter,1,0,Festival Sale,Retail,0,0.0,,Screen Protector,Electronics,349.81,613.96,48,Hyderabad Central Plaza,Hyderabad,Horizon Goods Pvt Ltd,,812.1599999999999,16.21,2021,12,2021-12,4,Wednesday,False
2021-12-15,S006,PET-P0006,W02,SUP12,20.0,71.0,0,0,0.0,0,23130.8,1156.54,17.0,1,Sunny,Winter,1,0,Festival Sale,Retail,0,0.0,,Bird Cage,Pet Supplies,926.2,1393.42,66,Hyderabad Central Plaza,Hyderabad,Vertex Global Trade,,4606.799999999999,19.92,2021,12,2021-12,4,Wednesday,False
2021-12-15,S007,PET-P0035,W04,SUP02,5.0,73.0,0,0,0.0,0,1889.25,377.85,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,Pet Bed Mini,Pet Supplies,256.43,377.85,32,Kolkata MG Road Store,Kolkata,Metro Wholesale Co.,,607.0999999999999,32.13,2021,12,2021-12,4,Wednesday,False
2021-12-15,S008,KIT-P0034,W05,SUP04,11.0,62.0,0,0,0.0,0,33236.17,3021.47,34.0,1,Sunny,Winter,1,0,Festival Sale,Online,0,0.0,,Mixer Grinder Mini,Kitchen,2579.36,4577.99,51,Ahmedabad Mall Outlet,Ahmedabad,Apex Trading Corp,,4863.2099999999955,14.63,2021,12,2021-12,4,Wednesday,False
2021-12-15,S009,ELE-P0005,W01,SUP07,20.0,181.0,0,126,0.0,0,3521.2,176.06,0.0,0,Unknown,Winter,1,0,,Retail,0,0.0,,Power Bank 10000mAh,Electronics,131.88,176.06,82,Jaipur High Street Store,Jaipur,Horizon Goods Pvt Ltd,1.0,883.5999999999999,25.09,2021,12,2021-12,4,Wednesday,False
2021-12-15,S010,SPO-P0009,W01,SUP11,5.0,260.0,0,0,0.0,0,12308.15,2461.63,0.0,0,Cold,Winter,1,0,,Online,0,0.0,,Gym Gloves,Sports,1750.25,2461.63,84,Lucknow City Centre Store,Lucknow,Orbit Sourcing Ltd,,3556.8999999999996,28.9,2021,12,2021-12,4,Wednesday,False
2021-12-15,S011,BEA-P0017,W05,SUP09,6.0,101.0,0,0,0.0,0,3506.04,584.34,0.0,0,Cold,Winter,1,0,,Retail,1,584.34,Customer Changed Mind,Perfume Plus,Beauty,362.04,584.34,53,Surat Ring Road Store,Surat,Golden Gate Imports,,1333.7999999999997,38.04,2021,12,2021-12,4,Wednesday,False
2021-12-15,S011,CLO-P0022,W05,SUP17,22.0,120.0,0,0,0.0,0,14177.24,644.42,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,Silk Saree Plus,Clothing,366.25,644.42,57,Surat Ring Road Store,Surat,Oceanic Import-Export,,6119.74,43.17,2021,12,2021-12,4,Wednesday,False
2021-12-15,S012,HOM-P0029,W05,SUP07,45.0,61.0,98,0,6.0,0,16465.05,365.89,33.0,1,Cold,Winter,1,0,Festival Sale,Corporate,0,0.0,,Mirror Frame Classic,Home Decor,397.29,546.1,65,Nagpur Station Road Store,Nagpur,Horizon Goods Pvt Ltd,0.0,-1413.0,-8.58,2021,12,2021-12,4,Wednesday,False
2021-12-15,S014,CLO-P0033,W07,SUP13,19.0,37.0,100,0,9.0,0,11229.0,591.0,0.0,0,Cloudy,Winter,1,0,,Wholesale,0,0.0,,Formal Shirt Classic,Clothing,421.36,591.0,53,Bhopal Central Plaza,Bhopal,Pinnacle Wholesale,0.0,3223.16,28.7,2021,12,2021-12,4,Wednesday,False
2021-12-15,S014,GRO-P0035,W07,SUP04,16.0,56.0,108,0,8.0,0,1430.4,89.4,32.0,1,Cold,Winter,1,0,Festival Sale,Retail,2,178.8,Defective,Tea Leaves 250g Classic,Groceries,68.77,131.47,68,Bhopal Central Plaza,Bhopal,Apex Trading Corp,0.0,330.08000000000015,23.08,2021,12,2021-12,4,Wednesday,False
2021-12-15,S015,ELE-P0030,W04,SUP19,28.0,2.0,106,0,24.0,0,950312.44,33939.73,0.0,0,Sunny,Winter,1,0,,Corporate,0,0.0,,Water Purifier Classic,Electronics,23426.67,33939.73,47,Patna MG Road Store,Patna,Cascade Vendors,0.0,294365.67999999993,30.98,2021,12,2021-12,4,Wednesday,False
2021-12-15,S015,FUR-P0020,W04,SUP02,44.0,183.0,0,161,0.0,0,27867.84,633.36,0.0,0,Sunny,Winter,1,0,,Wholesale,0,0.0,,Cushion Stool,Furniture,362.09,633.36,89,Patna MG Road Store,Patna,Metro Wholesale Co.,1.0,11935.880000000001,42.83,2021,12,2021-12,4,Wednesday,False
2021-12-15,S015,GRO-P0008,W04,SUP01,22.0,89.0,0,0,0.0,0,5496.26,249.83,20.0,1,Cold,Winter,1,0,Festival Sale,Retail,0,0.0,,Brown Bread,Groceries,225.26,312.29,88,Patna MG Road Store,Patna,Sunrise Distributors,,540.5400000000009,9.83,2021,12,2021-12,4,Wednesday,False
2021-12-15,S015,GRO-P0012,W04,SUP05,24.0,85.0,0,0,0.0,0,12568.8,523.7,0.0,0,Cold,Winter,1,0,,Corporate,0,0.0,,Salt 1kg,Groceries,300.39,523.7,80,Patna MG Road Store,Patna,Bluewave Supplies,,5359.44,42.64,2021,12,2021-12,4,Wednesday,False
2021-12-15,S016,PET-P0004,W06,SUP12,33.0,1.0,78,0,12.0,0,22572.99,684.03,0.0,0,Sunny,Winter,1,0,,Wholesale,0,0.0,,Pet Leash,Pet Supplies,439.2,684.03,34,Guwahati Mall Outlet,Guwahati,Vertex Global Trade,0.0,8079.390000000001,35.79,2021,12,2021-12,4,Wednesday,False
2021-12-15,S017,GRO-P0022,W01,SUP09,24.0,122.0,0,0,0.0,0,9033.12,376.38,0.0,0,Cold,Winter,1,0,,Wholesale,0,0.0,,Instant Noodles Pack Plus,Groceries,246.3,376.38,56,Chandigarh High Street Store,Chandigarh,Golden Gate Imports,,3121.92,34.56,2021,12,2021-12,4,Wednesday,False
2021-12-15,S019,GRO-P0031,W02,SUP16,9.0,52.0,0,0,0.0,0,4201.65,466.85,0.0,0,Cloudy,Winter,1,0,,Retail,0,0.0,,Basmati Rice 5kg Classic,Groceries,283.75,466.85,46,Kochi Ring Road Store,Kochi,Crescent Traders,,1647.8999999999996,39.22,2021,12,2021-12,4,Wednesday,False
2021-12-15,S019,KIT-P0010,W02,SUP11,5.0,62.0,0,0,0.0,0,10415.4,2083.08,0.0,0,Cloudy,Winter,1,0,,Online,0,0.0,,Tiffin Box,Kitchen,1103.21,2083.08,57,Kochi Ring Road Store,Kochi,Orbit Sourcing Ltd,,4899.349999999999,47.04,2021,12,2021-12,4,Wednesday,False
2021-12-15,S021,ELE-P0028,W02,SUP05,16.0,58.0,0,0,0.0,0,353494.08,22093.38,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,Electric Kettle Plus,Electronics,14049.37,22093.38,32,Visakhapatnam Downtown Store,Visakhapatnam,Bluewave Supplies,,128704.16,36.41,2021,12,2021-12,4,Wednesday,False
2021-12-15,S021,GRO-P0040,W02,SUP09,5.0,92.0,0,0,0.0,0,1383.75,276.75,0.0,0,Sunny,Winter,1,0,,Retail,0,0.0,,Salt 1kg Classic,Groceries,171.32,276.75,50,Visakhapatnam Downtown Store,Visakhapatnam,Golden Gate Imports,,527.1500000000001,38.1,2021,12,2021-12,4,Wednesday,False
2021-12-15,S021,TOY-P0010,W02,SUP06,9.0,60.0,0,0,0.0,0,1068.21,118.69,0.0,0,Cloudy,Winter,1,0,,Retail,0,0.0,,Dollhouse,Toys,90.42,118.69,47,Visakhapatnam Downtown Store,Visakhapatnam,Nationwide Traders,,254.43000000000006,23.82,2021,12,2021-12,4,Wednesday,False
2021-12-15,S022,BEA-P0019,W01,SUP18,8.0,42.0,91,0,25.0,0,2189.84,273.73,27.0,1,Cold,Winter,1,0,Festival Sale,Online,0,0.0,,Talcum Powder Plus,Beauty,206.38,374.97,52,Ludhiana Central Plaza,Ludhiana,Zenith Commerce Ltd,0.0,538.8000000000002,24.6,2021,12,2021-12,4,Wednesday,False
2021-12-15,S022,ELE-P0039,W01,SUP04,14.0,45.0,0,0,0.0,0,442383.48,31598.82,12.0,1,Cold,Winter,1,0,Festival Sale,Retail,0,0.0,,Smart Watch Classic,Electronics,20181.46,35907.75,35,Ludhiana Central Plaza,Ludhiana,Apex Trading Corp,,159843.03999999998,36.13,2021,12,2021-12,4,Wednesday,False
2021-12-15,S022,STA-P0032,W01,SUP05,5.0,142.0,0,0,0.0,0,1962.35,392.47,0.0,0,Cold,Winter,1,0,,Online,0,0.0,,Ball Pen Set Mini,Stationery,204.5,392.47,58,Ludhiana Central Plaza,Ludhiana,Bluewave Supplies,,939.8499999999999,47.89,2021,12,2021-12,4,Wednesday,False
2021-12-15,S024,SPO-P0005,W04,SUP17,16.0,55.0,0,0,0.0,0,4850.4,303.15,34.0,1,Sunny,Winter,1,0,Festival Sale,Retail,4,1212.6,Defective,Badminton Racket,Sports,269.01,459.32,40,Ranchi Mall Outlet,Ranchi,Oceanic Import-Export,,546.2399999999998,11.26,2021,12,2021-12,4,Wednesday,False
2021-12-15,S025,FUR-P0016,W07,SUP02,17.0,117.0,0,0,0.0,0,10330.05,607.65,0.0,0,Cloudy,Winter,1,0,,Corporate,0,0.0,,Bar Stool,Furniture,340.43,607.65,58,Raipur High Street Store,Raipur,Metro Wholesale Co.,,4542.739999999999,43.98,2021,12,2021-12,4,Wednesday,False
2021-12-15,S025,FUR-P0034,W07,SUP11,10.0,61.0,0,0,0.0,0,59735.9,5973.59,0.0,0,Sunny,Winter,1,0,,Retail,0,0.0,,Bookshelf Mini,Furniture,4003.62,5973.59,33,Raipur High Street Store,Raipur,Orbit Sourcing Ltd,,19699.700000000004,32.98,2021,12,2021-12,4,Wednesday,False
2021-12-15,S025,PET-P0022,W07,SUP17,13.0,21.0,158,0,33.0,0,21294.78,1638.06,0.0,0,Cold,Winter,1,0,,Online,0,0.0,,Cat Litter Pack Classic,Pet Supplies,1171.35,1638.06,70,Raipur High Street Store,Raipur,Oceanic Import-Export,0.0,6067.23,28.49,2021,12,2021-12,4,Wednesday,False
2021-12-16,S001,BEA-P0035,W01,SUP12,5.0,160.0,0,0,0.0,0,2447.7,489.54,0.0,0,Cloudy,Winter,1,0,,Online,0,0.0,,Shampoo 500ml Mini,Beauty,260.27,489.54,85,Pune Central Store,Pune,Vertex Global Trade,,1146.35,46.83,2021,12,2021-12,4,Thursday,False
2021-12-16,S001,ELE-P0021,W01,SUP19,8.0,54.0,112,0,27.0,0,133708.0,16713.5,27.0,1,Cold,Winter,1,0,Festival Sale,Retail,0,0.0,,Air Conditioner Plus,Electronics,14694.1,22895.2,72,Pune Central Store,Pune,Cascade Vendors,0.0,16155.199999999997,12.08,2021,12,2021-12,4,Thursday,False
2021-12-16,S001,FUR-P0013,W01,SUP08,11.0,82.0,0,0,0.0,0,5362.72,487.52,0.0,0,Cold,Winter,1,0,,Online,0,0.0,,Ottoman Stool,Furniture,280.8,487.52,54,Pune Central Store,Pune,Summit Supply Chain,,2273.92,42.4,2021,12,2021-12,4,Thursday,False
2021-12-16,S001,GRO-P0004,W01,SUP03,52.0,331.0,0,0,0.0,0,24979.24,480.37,12.0,1,Cold,Winter,1,0,Festival Sale,Wholesale,0,0.0,,Green Tea Pack,Groceries,377.88,545.88,53,Pune Central Store,Pune,Prime Vendors Ltd,,5329.480000000003,21.34,2021,12,2021-12,4,Thursday,False
2021-12-16,S002,ELE-P0022,W01,SUP04,5.0,184.0,0,0,0.0,0,94848.45,18969.69,15.0,1,Cloudy,Winter,1,0,Festival Sale,Online,0,0.0,,Room Cooler Plus,Electronics,12264.66,22317.28,97,Mumbai Andheri Store,Mumbai,Apex Trading Corp,,33525.149999999994,35.35,2021,12,2021-12,4,Thursday,False
2021-12-16,S004,FUR-P0017,W02,SUP02,19.0,124.0,0,0,0.0,0,7736.04,407.16,28.0,1,Sunny,Winter,1,0,Festival Sale,Wholesale,0,0.0,,Kids Study Desk,Furniture,383.51,565.5,55,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,,449.35000000000036,5.81,2021,12,2021-12,4,Thursday,False
2021-12-16,S004,PET-P0028,W02,SUP09,5.0,112.0,0,0,0.0,0,1018.55,203.71,30.0,1,Cloudy,Winter,1,0,Festival Sale,Retail,0,0.0,,Pet Grooming Kit Classic,Pet Supplies,150.69,291.02,50,Chennai T Nagar Store,Chennai,Golden Gate Imports,,265.0999999999999,26.03,2021,12,2021-12,4,Thursday,False
2021-12-16,S005,ELE-P0004,W03,SUP04,1.0,157.0,0,0,0.0,0,193.29,193.29,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,LED Desk Lamp,Electronics,125.1,193.29,61,Delhi Connaught Place Store,Delhi,Apex Trading Corp,,68.19,35.28,2021,12,2021-12,4,Thursday,False
2021-12-16,S005,PET-P0023,W03,SUP18,7.0,138.0,0,0,0.0,0,6311.62,901.66,0.0,0,Sunny,Winter,1,0,,Online,0,0.0,,Pet Shampoo Classic,Pet Supplies,560.51,901.66,74,Delhi Connaught Place Store,Delhi,Zenith Commerce Ltd,,2388.05,37.84,2021,12,2021-12,4,Thursday,False
2021-12-16,S006,ELE-P0033,W02,SUP14,10.0,186.0,0,0,0.0,0,134928.5,13492.85,0.0,0,Cloudy,Winter,1,0,,Online,0,0.0,,Smartphone Classic,Electronics,9591.98,13492.85,81,Hyderabad Central Plaza,Hyderabad,Everest Supply Co,,39008.70000000001,28.91,2021,12,2021-12,4,Thursday,False
2021-12-16,S006,GRO-P0009,W02,SUP05,7.0,81.0,0,0,0.0,0,1258.67,179.81,0.0,0,Cloudy,Winter,1,0,,Retail,0,0.0,,Coffee Powder 250g,Groceries,130.38,179.81,40,Hyderabad Central Plaza,Hyderabad,Bluewave Supplies,,346.0100000000001,27.49,2021,12,2021-12,4,Thursday,False
2021-12-16,S007,CLO-P0027,W04,SUP01,8.0,96.0,0,0,0.0,0,3785.04,473.13,33.0,1,Cold,Winter,1,0,Festival Sale,Online,0,0.0,,Leather Belt Plus,Clothing,477.54,706.16,49,Kolkata MG Road Store,Kolkata,Sunrise Distributors,,-35.2800000000002,-0.93,2021,12,2021-12,4,Thursday,False
2021-12-16,S007,KIT-P0002,W04,SUP05,7.0,96.0,0,0,0.0,0,32809.63,4687.09,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,Pressure Cooker,Kitchen,3006.82,4687.09,84,Kolkata MG Road Store,Kolkata,Bluewave Supplies,,11761.889999999996,35.85,2021,12,2021-12,4,Thursday,False
2021-12-16,S007,KIT-P0008,W04,SUP02,17.0,57.0,0,0,0.0,0,19120.07,1124.71,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,Blender,Kitchen,826.63,1124.71,51,Kolkata MG Road Store,Kolkata,Metro Wholesale Co.,,5067.360000000001,26.5,2021,12,2021-12,4,Thursday,False
2021-12-16,S008,PET-P0033,W05,SUP18,5.0,53.0,79,0,0.0,0,2728.75,545.75,29.0,1,Cold,Winter,1,0,Festival Sale,Online,0,0.0,,Pet Shampoo Mini,Pet Supplies,484.99,768.66,57,Ahmedabad Mall Outlet,Ahmedabad,Zenith Commerce Ltd,0.0,303.8000000000002,11.13,2021,12,2021-12,4,Thursday,False
2021-12-16,S008,STA-P0023,W05,SUP01,6.0,170.0,0,0,0.0,0,1307.7,217.95,17.0,1,Cold,Winter,1,0,Festival Sale,Online,0,0.0,,Geometry Box Classic,Stationery,139.18,262.59,84,Ahmedabad Mall Outlet,Ahmedabad,Sunrise Distributors,,472.62,36.14,2021,12,2021-12,4,Thursday,False
2021-12-16,S009,SPO-P0018,W01,SUP11,10.0,129.0,0,0,0.0,0,14937.6,1493.76,0.0,0,Cloudy,Winter,1,0,,Retail,0,0.0,,Cycling Helmet Plus,Sports,947.62,1493.76,62,Jaipur High Street Store,Jaipur,Orbit Sourcing Ltd,,5461.4,36.56,2021,12,2021-12,4,Thursday,False
2021-12-16,S010,HOM-P0018,W01,SUP15,11.0,159.0,0,0,0.0,0,23829.74,2166.34,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,Rug Plus,Home Decor,1394.87,2166.34,55,Lucknow City Centre Store,Lucknow,Falcon Distribution,,8486.170000000002,35.61,2021,12,2021-12,4,Thursday,False
2021-12-16,S011,PET-P0023,W05,SUP18,5.0,149.5,0,0,0.0,0,4508.3,901.66,0.0,0,Cloudy,Winter,1,0,,Online,0,0.0,,Pet Shampoo Classic,Pet Supplies,560.51,901.66,74,Surat Ring Road Store,Surat,Zenith Commerce Ltd,,1705.75,37.84,2021,12,2021-12,4,Thursday,False
2021-12-16,S011,STA-P0031,W05,SUP16,3.0,54.0,0,0,0.0,0,2471.43,823.81,0.0,0,Cloudy,Winter,1,0,,Online,0,0.0,,Notebook Pack Mini,Stationery,494.59,823.81,40,Surat Ring Road Store,Surat,Crescent Traders,,987.6599999999999,39.96,2021,12,2021-12,4,Thursday,False
2021-12-16,S012,CLO-P0008,W05,SUP06,8.0,213.0,0,0,0.0,0,31482.44,715.51,0.0,0,Cold,Winter,1,0,,Corporate,0,0.0,,Kids T-Shirt,Clothing,389.74,715.51,57,Nagpur Station Road Store,Nagpur,Nationwide Traders,,28364.519999999997,90.1,2021,12,2021-12,4,Thursday,False
2021-12-16,S014,CLO-P0003,W07,SUP06,45.0,157.0,0,128,0.0,0,20144.25,447.65,0.0,0,Sunny,Winter,1,0,,Corporate,0,0.0,,Formal Shirt,Clothing,325.12,447.65,78,Bhopal Central Plaza,Bhopal,Nationwide Traders,1.0,5513.85,27.37,2021,12,2021-12,4,Thursday,False
2021-12-16,S014,KIT-P0016,W07,SUP12,45.0,101.0,0,86,0.0,0,27343.35,607.63,29.0,1,Cold,Winter,1,0,Festival Sale,Corporate,0,0.0,,Storage Container Set Plus,Kitchen,491.35,855.81,52,Bhopal Central Plaza,Bhopal,Vertex Global Trade,1.0,5232.5999999999985,19.14,2021,12,2021-12,4,Thursday,False
2021-12-16,S014,KIT-P0032,W07,SUP16,19.0,120.0,0,0,0.0,0,60800.76,3200.04,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,Pressure Cooker Mini,Kitchen,2162.46,3200.04,66,Bhopal Central Plaza,Bhopal,Crescent Traders,,19714.020000000004,32.42,2021,12,2021-12,4,Thursday,False
2021-12-16,S014,SPO-P0025,W07,SUP20,13.0,110.0,0,0,0.0,0,46368.27,3566.79,33.0,1,Cold,Winter,1,0,Festival Sale,Retail,0,0.0,,Badminton Racket Classic,Sports,3821.4,5323.57,58,Bhopal Central Plaza,Bhopal,Meridian Supply Group,,-3309.9300000000076,-7.14,2021,12,2021-12,4,Thursday,False
2021-12-16,S015,PET-P0022,W04,SUP17,14.0,165.0,0,115,0.0,0,22932.84,1638.06,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,Cat Litter Pack Classic,Pet Supplies,1171.35,1638.06,70,Patna MG Road Store,Patna,Oceanic Import-Export,1.0,6533.940000000002,28.49,2021,12,2021-12,4,Thursday,False
2021-12-16,S016,CLO-P0014,W06,SUP05,31.0,134.0,0,0,0.0,0,8153.93,263.03,28.0,1,Cold,Winter,1,0,Festival Sale,Corporate,0,0.0,,Formal Trousers,Clothing,203.0,365.32,73,Guwahati Mall Outlet,Guwahati,Bluewave Supplies,,1860.9300000000003,22.82,2021,12,2021-12,4,Thursday,False
2021-12-16,S016,ELE-P0032,W06,SUP05,11.0,155.0,0,0,0.0,0,222932.71,20266.61,0.0,0,Unknown,Winter,1,0,,Retail,0,0.0,,Wireless Earbuds Classic,Electronics,13163.92,20266.61,92,Guwahati Mall Outlet,Guwahati,Bluewave Supplies,,78129.59,35.05,2021,12,2021-12,4,Thursday,False
2021-12-16,S016,KIT-P0021,W06,SUP05,15.0,87.0,0,0,0.0,0,3307.05,220.47,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,Non-Stick Pan Classic,Kitchen,155.56,220.47,59,Guwahati Mall Outlet,Guwahati,Bluewave Supplies,,973.6500000000001,29.44,2021,12,2021-12,4,Thursday,False
2021-12-16,S016,TOY-P0030,W06,SUP17,17.0,117.0,0,0,0.0,0,5452.92,320.76,11.0,1,Sunny,Winter,1,0,Festival Sale,Retail,0,0.0,,Doll House Mini,Toys,238.29,360.4,81,Guwahati Mall Outlet,Guwahati,Oceanic Import-Export,,1401.9900000000002,25.71,2021,12,2021-12,4,Thursday,False
2021-12-16,S018,HOM-P0005,W02,SUP03,5.0,172.0,0,0,0.0,0,2531.8,506.36,0.0,0,Unknown,Winter,1,0,,Corporate,0,0.0,,Decorative Vase,Home Decor,272.94,506.36,87,Coimbatore City Centre Store,Coimbatore,Prime Vendors Ltd,,1167.1000000000001,46.1,2021,12,2021-12,4,Thursday,False
2021-12-16,S019,PET-P0027,W02,SUP15,13.0,361.0,0,0,0.0,0,16279.25,1252.25,33.0,1,Sunny,Winter,1,0,Festival Sale,Retail,0,0.0,,Fish Tank Filter Classic,Pet Supplies,1105.63,1869.03,67,Kochi Ring Road Store,Kochi,Falcon Distribution,,1906.0599999999977,11.71,2021,12,2021-12,4,Thursday,False
2021-12-16,S020,FUR-P0032,W05,SUP04,5.0,133.0,0,0,0.0,0,11588.65,2317.73,25.0,1,Cold,Winter,1,0,Festival Sale,Online,0,0.0,,Study Table Mini,Furniture,1812.83,3090.31,42,Nashik Station Road Store,Nashik,Apex Trading Corp,,2524.5,21.78,2021,12,2021-12,4,Thursday,False
2021-12-16,S020,HOM-P0022,W05,SUP08,53.0,34.0,62,0,9.0,0,70907.64,1337.88,0.0,0,Sunny,Winter,1,0,,Wholesale,0,0.0,,Table Lamp Classic,Home Decor,913.25,1337.88,42,Nashik Station Road Store,Nashik,Summit Supply Chain,0.0,22505.39,31.74,2021,12,2021-12,4,Thursday,False
2021-12-16,S020,SPO-P0034,W05,SUP02,33.0,57.0,168,0,6.0,0,172836.18,5237.46,0.0,0,Sunny,Winter,1,0,,Corporate,0,0.0,,Dumbbell Set Mini,Sports,3153.96,5237.46,92,Nashik Station Road Store,Nashik,Metro Wholesale Co.,0.0,68755.49999999999,39.78,2021,12,2021-12,4,Thursday,False
2021-12-16,S020,STA-P0022,W05,SUP04,5.0,75.0,0,0,0.0,0,3029.1,605.82,0.0,0,Cloudy,Winter,1,0,,Retail,0,0.0,,Ball Pen Set Classic,Stationery,345.0,605.82,52,Nashik Station Road Store,Nashik,Apex Trading Corp,,1304.1,43.05,2021,12,2021-12,4,Thursday,False
2021-12-16,S022,TOY-P0002,W01,SUP02,10.0,456.0,0,0,0.0,0,4772.1,477.21,0.0,0,Cloudy,Winter,1,0,,Retail,0,0.0,,Remote Control Car,Toys,262.11,477.21,66,Ludhiana Central Plaza,Ludhiana,Metro Wholesale Co.,,2151.0,45.07,2021,12,2021-12,4,Thursday,False
2021-12-16,S023,BEA-P0008,W05,SUP09,9.0,251.0,0,228,0.0,0,13682.09,720.11,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,Face Serum,Beauty,532.87,720.11,68,Vadodara MG Road Store,Vadodara,Golden Gate Imports,1.0,8886.26,64.95,2021,12,2021-12,4,Thursday,False
2021-12-16,S023,FUR-P0016,W05,SUP02,1.0,99.0,0,0,0.0,0,607.65,607.65,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,Bar Stool,Furniture,340.43,607.65,58,Vadodara MG Road Store,Vadodara,Metro Wholesale Co.,,267.21999999999997,43.98,2021,12,2021-12,4,Thursday,False
2021-12-16,S023,KIT-P0018,W05,SUP01,21.0,86.0,154,0,0.0,0,25583.88,1218.28,10.0,1,Cloudy,Winter,1,0,Festival Sale,Corporate,0,0.0,,Blender Plus,Kitchen,974.32,1353.64,98,Vadodara MG Road Store,Vadodara,Sunrise Distributors,0.0,5123.16,20.02,2021,12,2021-12,4,Thursday,False
2021-12-16,S024,HOM-P0009,W04,SUP20,4.0,163.0,0,0,0.0,0,12004.04,3001.01,0.0,0,Cold,Winter,1,0,,Retail,0,0.0,,Mirror Frame,Home Decor,1953.05,3001.01,83,Ranchi Mall Outlet,Ranchi,Meridian Supply Group,,4191.840000000001,34.92,2021,12,2021-12,4,Thursday,False
2021-12-16,S025,KIT-P0002,W07,SUP05,4.0,194.0,0,0,0.0,0,18748.36,4687.09,0.0,0,Sunny,Winter,1,0,,Retail,0,0.0,,Pressure Cooker,Kitchen,3006.82,4687.09,84,Raipur High Street Store,Raipur,Bluewave Supplies,,6721.08,35.85,2021,12,2021-12,4,Thursday,False
